resource,status,case_id,timestamp,activity
Page,viewed,67108,12/01/21 09:06, Data Integration Introductions - slides
System,completed,67052,12/01/21 09:06, Data Integration Introductions - slides
Page,viewed,67052,12/01/21 09:06, Data Integration Introductions - slides
H5P,viewed,67183,12/01/21 09:06, Lab 1 - Data Integration
System,completed,67183,12/01/21 09:06, Lab 1 - Data Integration
H5P,viewed,67190,12/01/21 09:06, Data Integration Introduction
System,completed,67190,12/01/21 09:06, Data Integration Introduction
System,completed,67052,12/01/21 09:06, Data Integration Introduction
System,completed,67108,12/01/21 09:06, Data Integration Introduction
System,completed,67183,12/01/21 09:05, Data Integration Introductions - slides
Page,viewed,67183,12/01/21 09:05, Data Integration Introductions - slides
System,completed,67183,12/01/21 09:05, Data Integration Introduction
H5P,viewed,67239,12/01/21 09:03, Data Integration Introduction
System,completed,67239,12/01/21 09:03, Data Integration Introduction
H5P,viewed,67152,12/01/21 09:02, Data Integration Introduction
System,completed,67152,12/01/21 09:02, Data Integration Introduction
H5P,viewed,67183,12/01/21 09:02, Data Integration Introduction
System,completed,67183,12/01/21 09:02, Data Integration Introduction
H5P,viewed,67108,12/01/21 09:01, Data Integration Introduction
System,completed,67108,12/01/21 09:01, Data Integration Introduction
H5P,viewed,67052,12/01/21 09:01, Data Integration Introduction
System,completed,67052,12/01/21 09:01, Data Integration Introduction
H5P,viewed,67191,12/01/21 09:01, Data Integration Introduction
System,completed,67191,12/01/21 09:01, Data Integration Introduction
H5P,viewed,5359,12/01/21 08:59, Data Integration Introduction
System,completed,5359,12/01/21 08:59, Data Integration Introduction
H5P,viewed,67256,12/01/21 08:59, Data Integration Introduction
System,completed,67256,12/01/21 08:59, Data Integration Introduction
H5P,viewed,49695,12/01/21 08:57, Data Integration Introduction
H5P,viewed,67191,12/01/21 08:57, Data Integration Introduction
H5P,viewed,67190,12/01/21 08:57, Data Integration Introduction
H5P,viewed,67052,12/01/21 08:56, Data Integration Introduction
H5P,viewed,50730,12/01/21 08:53, Data Integration Introduction
H5P,viewed,67052,12/01/21 08:53, Data Integration Introduction
H5P,viewed,52700,12/01/21 08:53, Data Integration Introduction
H5P,viewed,58769,12/01/21 08:52, Data Integration Introduction
H5P,viewed,67052,12/01/21 08:50, Data Integration Introduction
H5P,viewed,67191,12/01/21 08:50, Data Integration Introduction
H5P,viewed,67191,12/01/21 08:49, Data Integration Introduction
H5P,viewed,67191,12/01/21 08:46, Data Integration Introduction
H5P,viewed,52700,12/01/21 08:45, Data Integration Introduction
H5P,viewed,50730,12/01/21 08:45, Data Integration Introduction
System,completed,50730,12/01/21 08:45, Data Integration Introduction
H5P,viewed,58769,12/01/21 08:44, Data Integration Introduction
System,completed,58769,12/01/21 08:44, Data Integration Introduction
H5P,viewed,28056,12/01/21 08:44, Data Integration Introduction
H5P,viewed,67190,12/01/21 08:43, Data Integration Introduction
H5P,viewed,28056,12/01/21 08:42, Data Integration Introduction
H5P,viewed,28056,12/01/21 08:40, Data Integration Introduction
H5P,viewed,67239,12/01/21 08:38, Data Integration Introduction
H5P,viewed,50496,12/01/21 08:38, Data Integration Introduction
H5P,viewed,67108,12/01/21 08:38, Data Integration Introduction
H5P,viewed,28056,12/01/21 08:37, Data Integration Introduction
H5P,viewed,37389,12/01/21 08:37, Data Integration Introduction
H5P,viewed,67152,12/01/21 08:37, Data Integration Introduction
H5P,viewed,67108,12/01/21 08:36, Data Integration Introduction
H5P,viewed,50496,12/01/21 08:36, Data Integration Introduction
System,completed,58769,12/01/21 08:36, Fundamental Concept slides
Page,viewed,58769,12/01/21 08:36, Fundamental Concept slides
H5P,viewed,67152,12/01/21 08:36, Data Integration Introduction
System,completed,67152,12/01/21 08:36, Data Integration Introduction
H5P,viewed,37389,12/01/21 08:34, Data Integration Introduction
H5P,viewed,67052,12/01/21 08:33, Data Integration Introduction
System,completed,67052,12/01/21 08:33, Data Integration Introduction
H5P,viewed,50496,12/01/21 08:33, Data Integration Introduction
H5P,viewed,67108,12/01/21 08:32, Data Integration Introduction
System,completed,67108,12/01/21 08:32, Data Integration Introduction
H5P,viewed,37205,12/01/21 08:31, Data Integration Introduction
H5P,viewed,67190,12/01/21 08:29, Data Integration Introduction
System,completed,67190,12/01/21 08:29, Data Integration Introduction
H5P,viewed,67183,12/01/21 08:28, Data Integration Introduction
System,completed,67183,12/01/21 08:28, Data Integration Introduction
H5P,viewed,37389,12/01/21 08:26, Data Integration Introduction
H5P,viewed,28056,12/01/21 08:25, Data Integration Introduction
System,completed,28056,12/01/21 08:25, Data Integration Introduction
H5P,viewed,37205,12/01/21 08:24, Data Integration Introduction
System,completed,37205,12/01/21 08:24, Data Integration Introduction
H5P,viewed,37389,12/01/21 08:23, Data Integration Introduction
System,completed,37389,12/01/21 08:23, Data Integration Introduction
H5P,viewed,50496,12/01/21 08:23, Data Integration Introduction
System,completed,50496,12/01/21 08:23, Data Integration Introduction
H5P,viewed,55138,12/01/21 08:23, Data Integration Introduction
System,completed,55138,12/01/21 08:23, Data Integration Introduction
H5P,viewed,52700,12/01/21 08:23, Data Integration Introduction
System,completed,52700,12/01/21 08:23, Data Integration Introduction
H5P,viewed,67256,12/01/21 08:22, Data Integration Introduction
System,completed,67256,12/01/21 08:22, Data Integration Introduction
H5P,viewed,67191,12/01/21 08:22, Data Integration Introduction
System,completed,67191,12/01/21 08:22, Data Integration Introduction
H5P,viewed,67239,12/01/21 08:17, Data Integration Introduction
System,completed,67239,12/01/21 08:17, Data Integration Introduction
URL,viewed,67256,12/01/21 08:14, Pentaho Data Integration tool
H5P,viewed,49695,12/01/21 08:04, Data Integration Introduction
System,completed,49695,12/01/21 08:04, Data Integration Introduction
URL,viewed,67256,12/01/21 07:33, Pentaho Data Integration tool
System,completed,67256,12/01/21 07:33, Weka Machine Learning tool
URL,viewed,37389,11/01/21 21:37, Weka Machine Learning tool
URL,viewed,37389,11/01/21 21:37, Pentaho Data Integration tool
Page,viewed,49695,11/01/21 21:14, Fundamental Concept slides
URL,viewed,67256,11/01/21 17:25, Weka Machine Learning tool
System,completed,67256,11/01/21 17:25,  Netbeans Java EE
System,completed,67256,11/01/21 17:25, Course Glossary
URL,viewed,67256,11/01/21 16:10,  Netbeans Java EE
URL,viewed,67256,11/01/21 16:09, Pentaho Data Integration tool
URL,viewed,67256,11/01/21 16:08, Pentaho Data Integration tool
URL,viewed,67190,10/01/21 18:15, Weka Machine Learning tool
System,completed,67190,10/01/21 18:15,  Netbeans Java EE
System,completed,67190,10/01/21 18:15, Pentaho Data Integration tool
URL,viewed,67190,10/01/21 18:12,  Netbeans Java EE
URL,viewed,67190,10/01/21 18:07, Pentaho Data Integration tool
URL,viewed,67190,10/01/21 18:02, Pentaho Data Integration tool
System,completed,67152,10/01/21 12:10,  Netbeans Java EE
System,completed,67152,10/01/21 12:02, Weka Machine Learning tool
System,completed,67152,10/01/21 12:02, Pentaho Data Integration tool
URL,viewed,67152,10/01/21 12:02,  Netbeans Java EE
URL,viewed,67152,10/01/21 11:01, Weka Machine Learning tool
URL,viewed,67152,10/01/21 11:01,  Netbeans Java EE
URL,viewed,67152,10/01/21 10:36, Pentaho Data Integration tool
URL,viewed,67152,10/01/21 00:56, Pentaho Data Integration tool
URL,viewed,67152,9/01/21 22:07, Pentaho Data Integration tool
H5P,viewed,52798,9/01/21 11:29, Fundamental Concepts
H5P,viewed,52798,5/01/21 15:47, Fundamental Concepts
H5P,viewed,52798,5/01/21 15:22, Fundamental Concepts
H5P,viewed,67191,5/01/21 14:23, Fundamental Concepts
H5P,viewed,52798,5/01/21 11:21, Fundamental Concepts
System,completed,52798,5/01/21 11:21, Fundamental Concepts
System,completed,67239,5/01/21 11:15, Weka Machine Learning tool
System,completed,67239,5/01/21 11:15,  Netbeans Java EE
System,completed,67239,5/01/21 11:15, Pentaho Data Integration tool
URL,viewed,67239,5/01/21 11:14, Weka Machine Learning tool
URL,viewed,67239,5/01/21 11:14,  Netbeans Java EE
URL,viewed,67239,5/01/21 11:14, Pentaho Data Integration tool
System,completed,67183,5/01/21 11:14, Course Glossary
System,completed,67239,5/01/21 11:14, Course Glossary
Page,viewed,52700,5/01/21 11:12, Course Presentation slides
System,completed,52700,5/01/21 11:12, Weka Machine Learning tool
URL,viewed,52700,5/01/21 11:12, Weka Machine Learning tool
System,completed,52700,5/01/21 11:12,  Netbeans Java EE
URL,viewed,52700,5/01/21 11:12,  Netbeans Java EE
System,completed,52700,5/01/21 11:12, Pentaho Data Integration tool
URL,viewed,37389,5/01/21 11:10, Pentaho Data Integration tool
System,completed,58769,5/01/21 11:10, Course Glossary
URL,viewed,52700,5/01/21 11:09, Pentaho Data Integration tool
URL,viewed,37389,5/01/21 11:09, Weka Machine Learning tool
System,completed,50496,5/01/21 11:06, Course Glossary
System,completed,58743,5/01/21 11:03, Business data sources for Data/Business Intelligence and Analytics
System,completed,52798,5/01/21 11:03, Course Presentation slides
Page,viewed,52798,5/01/21 11:03, Course Presentation slides
System,completed,52798,5/01/21 11:03, Course Presentation
System,completed,55138,5/01/21 11:03, Course Glossary
System,completed,67152,5/01/21 11:02, Course Glossary
System,completed,55138,5/01/21 11:01, Business data sources for Data/Business Intelligence and Analytics
System,completed,67239,5/01/21 11:01, Course Glossary
System,completed,67239,5/01/21 11:01, Business data sources for Data/Business Intelligence and Analytics
System,completed,67191,5/01/21 11:01, Weka Machine Learning tool
System,completed,67191,5/01/21 11:01,  Netbeans Java EE
System,completed,67191,5/01/21 11:00, Pentaho Data Integration tool
System,completed,28056,5/01/21 11:00, Course Glossary
URL,viewed,67191,5/01/21 11:00, Weka Machine Learning tool
URL,viewed,67191,5/01/21 10:59,  Netbeans Java EE
URL,viewed,67191,5/01/21 10:59, Pentaho Data Integration tool
System,completed,67052,5/01/21 10:58, Weka Machine Learning tool
System,completed,67052,5/01/21 10:58,  Netbeans Java EE
System,completed,67052,5/01/21 10:58, Pentaho Data Integration tool
URL,viewed,67052,5/01/21 10:57, Weka Machine Learning tool
URL,viewed,67052,5/01/21 10:57,  Netbeans Java EE
URL,viewed,67052,5/01/21 10:57, Pentaho Data Integration tool
System,completed,67256,5/01/21 10:56, Course Glossary
System,completed,37205,5/01/21 10:56, Course Glossary
System,completed,67256,5/01/21 10:56, Business data sources for Data/Business Intelligence and Analytics
System,completed,67191,5/01/21 10:56, Course Glossary
System,completed,67190,5/01/21 10:55, Course Glossary
System,completed,5359,5/01/21 10:55, Course Glossary
System,completed,58769,5/01/21 10:54, Course Glossary
System,completed,58769,5/01/21 10:53, Business data sources for Data/Business Intelligence and Analytics
System,completed,67152,5/01/21 10:51, Course Glossary
System,completed,67152,5/01/21 10:51, Business data sources for Data/Business Intelligence and Analytics
System,completed,50496,5/01/21 10:50, Course Glossary
System,completed,67052,5/01/21 10:49, Course Glossary
System,completed,50496,5/01/21 10:49, Business data sources for Data/Business Intelligence and Analytics
Page,viewed,52700,5/01/21 10:47, Course Presentation slides
URL,viewed,37389,5/01/21 10:44, Weka Machine Learning tool
URL,viewed,37389,5/01/21 10:44, Pentaho Data Integration tool
URL,viewed,37389,5/01/21 10:44,  Netbeans Java EE
System,completed,67190,5/01/21 10:43, Course Glossary
System,completed,37389,5/01/21 10:43, Course Glossary
System,completed,67190,5/01/21 10:42, Business data sources for Data/Business Intelligence and Analytics
System,completed,28056,5/01/21 10:40, Course Glossary
System,completed,67191,5/01/21 10:40, Course Glossary
System,completed,67191,5/01/21 10:40, Business data sources for Data/Business Intelligence and Analytics
System,completed,37205,5/01/21 10:39, Course Glossary
System,completed,28056,5/01/21 10:39, Business data sources for Data/Business Intelligence and Analytics
System,completed,37205,5/01/21 10:39, Business data sources for Data/Business Intelligence and Analytics
System,completed,49695,5/01/21 10:38, Course Glossary
System,completed,67183,5/01/21 10:37, Course Glossary
System,completed,52700,5/01/21 10:36, Course Glossary
System,completed,50730,5/01/21 10:34, Business data sources for Data/Business Intelligence and Analytics
System,completed,67183,5/01/21 10:34, Business data sources for Data/Business Intelligence and Analytics
System,completed,5359,5/01/21 10:33, Course Glossary
System,completed,5359,5/01/21 10:33, Business data sources for Data/Business Intelligence and Analytics
System,completed,28095,5/01/21 10:32, Course Glossary
System,completed,28095,5/01/21 10:32, Business data sources for Data/Business Intelligence and Analytics
System,completed,55138,5/01/21 10:26, Business data sources for Data/Business Intelligence and Analytics
System,completed,55138,5/01/21 10:25, Fundamental Concept slides
Page,viewed,55138,5/01/21 10:25, Fundamental Concept slides
System,completed,55138,5/01/21 10:25, Fundamental Concepts
System,completed,49695,5/01/21 10:25, Course Glossary
System,completed,67052,5/01/21 10:13, Course Glossary
System,completed,67052,5/01/21 10:12, Business data sources for Data/Business Intelligence and Analytics
System,completed,52700,5/01/21 10:10, Course Glossary
System,completed,37389,5/01/21 10:10, Course Glossary
System,completed,37389,5/01/21 10:10, Business data sources for Data/Business Intelligence and Analytics
System,completed,52700,5/01/21 10:09, Business data sources for Data/Business Intelligence and Analytics
H5P,viewed,52798,5/01/21 10:09, Course Presentation
System,completed,49695,5/01/21 10:07, Business data sources for Data/Business Intelligence and Analytics
System,completed,67239,5/01/21 10:03, Business data sources for Data/Business Intelligence and Analytics
System,completed,67239,5/01/21 10:03, Fundamental Concept slides
Page,viewed,67239,5/01/21 10:03, Fundamental Concept slides
H5P,viewed,55138,5/01/21 10:01, Fundamental Concepts
System,completed,55138,5/01/21 10:01, Fundamental Concepts
System,completed,55138,5/01/21 10:01, Course Presentation slides
Page,viewed,55138,5/01/21 10:01, Course Presentation slides
System,completed,55138,5/01/21 10:01, Course Presentation
H5P,viewed,55138,5/01/21 10:01, Course Presentation
H5P,viewed,52798,5/01/21 09:59, Course Presentation
System,completed,67108,5/01/21 09:55, Business data sources for Data/Business Intelligence and Analytics
System,completed,67108,5/01/21 09:55, Fundamental Concept slides
Page,viewed,67108,5/01/21 09:55, Fundamental Concept slides
System,completed,67108,5/01/21 09:54, Fundamental Concepts
H5P,viewed,67108,5/01/21 09:51, Fundamental Concepts
H5P,viewed,67108,5/01/21 09:48, Fundamental Concepts
H5P,viewed,67108,5/01/21 09:46, Fundamental Concepts
System,completed,67239,5/01/21 09:44, Fundamental Concepts
H5P,viewed,52798,5/01/21 09:43, Course Presentation
H5P,viewed,67239,5/01/21 09:38, Fundamental Concepts
System,completed,67239,5/01/21 09:38, Fundamental Concepts
System,completed,67239,5/01/21 09:38, Course Presentation slides
Page,viewed,67239,5/01/21 09:38, Course Presentation slides
System,completed,67239,5/01/21 09:38, Course Presentation
H5P,viewed,67108,5/01/21 09:38, Fundamental Concepts
System,completed,67108,5/01/21 09:38, Fundamental Concepts
H5P,viewed,52798,5/01/21 09:37, Course Presentation
System,completed,67108,5/01/21 09:37, Course Presentation slides
Page,viewed,67108,5/01/21 09:37, Course Presentation slides
System,completed,67108,5/01/21 09:37, Course Presentation
H5P,viewed,55138,5/01/21 09:36, Course Presentation
H5P,viewed,67108,5/01/21 09:34, Course Presentation
H5P,viewed,52798,5/01/21 09:33, Course Presentation
H5P,viewed,55138,5/01/21 09:33, Course Presentation
System,completed,67191,5/01/21 09:31, Business data sources for Data/Business Intelligence and Analytics
System,completed,67191,5/01/21 09:31, Fundamental Concept slides
Page,viewed,67191,5/01/21 09:31, Fundamental Concept slides
System,completed,67191,5/01/21 09:31, Fundamental Concepts
H5P,viewed,67108,5/01/21 09:31, Course Presentation
H5P,viewed,67239,5/01/21 09:28, Course Presentation
System,completed,50730,5/01/21 09:27, Business data sources for Data/Business Intelligence and Analytics
System,completed,50730,5/01/21 09:27, Fundamental Concept slides
Page,viewed,50730,5/01/21 09:27, Fundamental Concept slides
H5P,viewed,67108,5/01/21 09:26, Course Presentation
System,completed,58769,5/01/21 09:26, Business data sources for Data/Business Intelligence and Analytics
System,completed,50730,5/01/21 09:26, Fundamental Concepts
System,completed,58769,5/01/21 09:25, Fundamental Concepts
System,completed,67052,5/01/21 09:23, Business data sources for Data/Business Intelligence and Analytics
System,completed,67052,5/01/21 09:23, Fundamental Concept slides
Page,viewed,67052,5/01/21 09:23, Fundamental Concept slides
System,completed,67052,5/01/21 09:23, Fundamental Concepts
